project_key,mp_name_canonical,work_clean,category,state,constituency,ida,block,village,locality,duplicate_location,duplicate_location_key,recommended_date,allocation_amount_numeric,model_risk_level,model_risk_score,model_duplicate_score,model_financial_score,model_split_sanction_score,model_pending_score,same_work_same_locality_count,same_work_same_duplicate_location_count,same_work_same_block_count,same_work_same_constituency_count,same_category_same_locality_count,same_category_same_block_count,same_category_same_constituency_count,same_mp_category_locality_count,same_ida_category_locality_count,same_type_location_month_count,location_duplicate_group_count,same_ida_locality_7day_sub5l_count,same_mp_locality_7day_sub5l_count,same_ida_same_day_count,amount_vs_category_median_ratio,amount_vs_state_category_median_ratio,amount_vs_constituency_category_median_ratio,is_near_5_lakh,status,ida_approval,model_reasons,manual_review_label,manual_review_notes,recommended_action,review_source
ebbe04315210c7af,S Ramalingam,"Construction of roads, approach roads, link roads and pathways",Normal/Others,Tamil Nadu,MAYILADUTHURAI,District Collector Mayiladuthurai_IDA,Kuttalam,Thirumannancheri,"Kuttalam, Thirumannancheri",Thirumannancheri,thirumannancheri,2023-10-24,825000,YELLOW,35.0,100,0.0,0,45,2,2,2,2,2,5,23,2,2,2,1,0,0,3,2.0625,1.65,1.051,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Project is unsanctioned with action pending,valid_flag,Same cleaned work appears multiple times for the same locality and ward.,keep_duplicate_rule,ai_assisted_first_pass
6409afb9cabc7a7f,Mahabali Singh,"Construction of roads, approach roads, link roads and pathways",Normal/Others,Bihar,KARAKAT,District Planning Officer Rohtas_IDA,,,"Bikramganj, dhangaai ward no-6",Bikramganj,bikramganj_dhangaai_ward_no_6,2023-08-25,200000,YELLOW,35.0,100,0.0,0,45,2,2,0,7,2,0,23,2,2,2,1,2,2,5,0.5,0.4,0.4444,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Project is unsanctioned with action pending,valid_flag,Same cleaned work appears multiple times for the same locality and ward.,keep_duplicate_rule,ai_assisted_first_pass
8c6cd888fd65a17d,Bhola Singh,Lighting of public spaces,Normal/Others,Uttar Pradesh,BULANDSHAHR(SC),DISTRICT MAGISTRATE BULANDSHAHR_IDA,Unchagaon,Yunispur,"Unchagaon, Yunispur",Yunispur,yunispur,2023-07-16,152000,YELLOW,35.0,100,0.0,0,0,2,2,10,54,2,10,58,2,2,2,2,2,2,22,0.38,0.6771,1.0,false,Sanctioned,Approved by IDA,Repeated or similar-category work appears in the same locality,valid_flag,Same cleaned work appears multiple times for the same locality and ward.,keep_duplicate_rule,ai_assisted_first_pass
d44b169acebb2594,Jaggesh,"Construction of roads, approach roads, link roads and pathways",Normal/Others,Karnataka,SITTING RAJYA SABHA,DEPUTY COMMISSIONER BANGALORE URBAN_IDA,Yelahanka,Hesaraghatta,"Yelahanka, Hesaraghatta",Hesaraghatta,hesaraghatta,2023-10-20,500000,YELLOW,39.5,100,0.0,20,45,6,6,22,482,9,30,2643,5,9,5,6,0,0,4,1.25,1.0,1.0204,true,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Project is unsanctioned with action pending,valid_flag,Same cleaned work appears multiple times for the same locality and ward.,keep_duplicate_rule,ai_assisted_first_pass
d53f661f2b7837aa,Sukhendu Sekhar Ray,Installing tube-wells and borewells,Normal/Others,West Bengal,SITTING RAJYA SABHA,DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA,Basanti,Kathalberia,"Basanti, Kathalberia",Kathalberia,kathalberia,2023-07-17,200000,YELLOW,35.0,100,0.0,0,45,2,2,14,334,2,14,2643,2,2,2,2,2,2,15,0.5,1.0,0.4082,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Project is unsanctioned with action pending,valid_flag,Same cleaned work appears multiple times for the same locality and ward.,keep_duplicate_rule,ai_assisted_first_pass
4332003b86f9152e,Hanuman Beniwal,Construction of rooms and halls in school and colleges,Normal/Others,Rajasthan,NAGAUR,DISTRICT COLLECTOR NAGAUR_IDA,Mundwa,Inana,"Mundwa, Inana",Inana,inana,2023-10-04,850000,YELLOW,35.0,100,0.0,0,45,2,2,3,16,2,5,33,2,2,2,1,0,0,12,2.125,1.7,1.0625,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Project is unsanctioned with action pending,valid_flag,Same cleaned work appears multiple times for the same locality and ward.,keep_duplicate_rule,ai_assisted_first_pass
4aa4b4657e888533,Sh Manoj Kumar Jha,Street lights,Normal/Others,Bihar,SITTING RAJYA SABHA,DISTRICT PLANNING OFFICER SAHARSA_IDA,Sonbarsa,Sahsaul,"Sonbarsa, Sahsaul",Sahsaul,sahsaul,2023-11-29,570000,YELLOW,35.0,100,0.0,0,0,2,2,8,176,2,8,2643,2,2,2,2,0,0,7,1.425,1.14,1.1633,false,Unsanctioned,Approved by IDA,Repeated or similar-category work appears in the same locality,valid_flag,Same cleaned work appears multiple times for the same locality and ward.,keep_duplicate_rule,ai_assisted_first_pass
bac5dd1a4e0e1f3b,Soyam Babu Rao,"Construction of roads, approach roads, link roads and pathways",Normal/Others,Telangana,ADILABAD(ST),DISTRICT COLLECTOR NIRMAL_IDA,Dilawarpur,Dilawarpur,"Dilawarpur, Dilawarpur",Dilawarpur,dilawarpur,2023-07-13,300000,YELLOW,35.0,100,0.0,0,45,2,2,2,53,2,2,88,2,2,2,1,2,2,10,0.75,0.8571,1.2,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Project is unsanctioned with action pending,valid_flag,Same cleaned work appears multiple times for the same locality and ward.,keep_duplicate_rule,ai_assisted_first_pass
ada9bf5b1dc7db9f,Jaya Bachchan,Installing hand pumps,Normal/Others,Uttar Pradesh,SITTING RAJYA SABHA,DISTRICT MAGISTRATE BHADOHI_IDA,Bhadohi,Hariyawan,"Bhadohi, Hariyawan",Hariyawan,hariyawan,2024-02-27,63275,YELLOW,35.0,100,0.0,0,45,5,5,20,96,5,22,2643,5,5,5,5,5,5,12,0.1582,0.2818,0.1291,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Project is unsanctioned with action pending,valid_flag,Same cleaned work appears multiple times for the same locality and ward.,keep_duplicate_rule,ai_assisted_first_pass
5292e243bebcbdd2,B L Verma,Lighting of public spaces,Normal/Others,Uttar Pradesh,SITTING RAJYA SABHA,DISTRICT MAGISTRATE BUDAUN_IDA,Ujhani,Roshan Nagar,"Ujhani, Roshan Nagar",Roshan Nagar,roshan_nagar,2023-09-19,178900,YELLOW,35.0,100,0.0,0,45,2,2,11,306,2,11,2643,2,2,2,2,2,2,11,0.4472,0.7969,0.3651,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Project is unsanctioned with action pending,valid_flag,Same cleaned work appears multiple times for the same locality and ward.,keep_duplicate_rule,ai_assisted_first_pass
c44416517571416e,Ryaga Krishnaiah,Construction of community centers and community halls,Normal/Others,Andhra Pradesh,SITTING RAJYA SABHA,DISTRICT COLLECTOR BAPATLA_IDA,,,"Bapatla, 34th ward",Bapatla,bapatla_34th_ward,2023-10-08,1500000,YELLOW,49.25,100,55.0,0,0,2,2,0,198,2,0,2643,2,2,1,2,0,0,1,3.75,3.0,3.0612,false,Unsanctioned,Rejected by IDA,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution,valid_flag,Same cleaned work appears multiple times for the same locality and ward.,keep_duplicate_rule,ai_assisted_first_pass
801db34839ec8a81,Rajeev Chandrashekhar,"Construction of roads, approach roads, link roads and pathways",Normal/Others,Karnataka,SITTING RAJYA SABHA,DEPUTY COMMISSIONER BANGALORE URBAN_IDA,Yelahanka,Kasagattapura,"Yelahanka, Kasagattapura",Kasagattapura,kasagattapura,2023-10-12,500000,YELLOW,39.5,100,0.0,20,45,8,8,22,482,10,30,2643,10,10,9,8,0,0,9,1.25,1.0,1.0204,true,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Project is unsanctioned with action pending,valid_flag,Same cleaned work appears multiple times for the same locality and ward.,keep_duplicate_rule,ai_assisted_first_pass
ee9a4f34286ea0d6,Kavitha Malothu,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,Telangana,MAHABUBABAD,District Collector Bhadradri Ktdm_IDA,Burgampahad,Burgampadu,"Burgampahad, Burgampadu",Burgampadu,burgampadu,2024-01-12,499000,YELLOW,59.5,100,0.0,100,45,3,3,4,6,9,11,43,9,9,4,3,4,4,4,1.2475,1.4257,1.0848,true,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Near Rs 5 lakh cluster appears within a short time window | Project is unsanctioned with action pending,valid_flag,Same cleaned work appears multiple times for the same locality and ward.,keep_duplicate_rule,ai_assisted_first_pass
ad21c705a589d532,Rajiv Ranjan Singh,Construction of buildings for community cultural activities,Normal/Others,Bihar,MUNGER,District Planning Officer Lakhisarai_IDA,Halsi,Noma,"Halsi, Noma",Noma,noma,2024-02-04,500000,YELLOW,39.5,100,0.0,20,45,2,2,2,7,2,5,61,2,2,2,2,0,0,7,1.25,1.0,1.1409,true,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Project is unsanctioned with action pending,valid_flag,Same cleaned work appears multiple times for the same locality and ward.,keep_duplicate_rule,ai_assisted_first_pass
00ddbb73cc46a4cb,Arun Kumar Sagar,Street lights,Normal/Others,Uttar Pradesh,SHAHJAHANPUR(SC),DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA,Khudaganj Katra,Parshrampur,"Khudaganj Katra, Parshrampur",Parshrampur,parshrampur,2023-07-25,129700,YELLOW,35.0,100,0.0,0,0,2,2,4,58,2,4,64,2,2,2,2,2,2,48,0.3242,0.5777,1.0,false,Sanctioned,Approved by IDA,Repeated or similar-category work appears in the same locality,valid_flag,Same cleaned work appears multiple times for the same locality and ward.,keep_duplicate_rule,ai_assisted_first_pass
90eabbe64fd2faf7,L Hanumanthaiah,"Construction of roads, approach roads, link roads and pathways",Normal/Others,Karnataka,SITTING RAJYA SABHA,DEPUTY COMMISSIONER BANGALORE URBAN_IDA,,,"Bbmp, 109",Bbmp,bbmp_109,2023-11-28,500000,YELLOW,39.5,100,0.0,20,45,4,4,0,482,4,0,2643,4,4,4,4,0,0,4,1.25,1.0,1.0204,true,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Project is unsanctioned with action pending,valid_flag,Same cleaned work appears multiple times for the same locality and ward.,keep_duplicate_rule,ai_assisted_first_pass
33c5f86cb6a08265,K Vanlalvena,Construction of footpaths and pedestrian ways,Normal/Others,Mizoram,SITTING RAJYA SABHA,DEPUTY COMMISSIONER AIZAWL_IDA,,,"Aizawl Municipal Co-Operation, XVII",Aizawl Municipal Co-Operation,aizawl_municipal_co_operation_xvii,2023-12-09,400000,YELLOW,35.0,100,0.0,0,45,2,2,0,5,5,0,2643,5,5,5,1,4,4,12,1.0,0.6667,0.8163,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Project is unsanctioned with action pending,valid_flag,Same cleaned work appears multiple times for the same locality and ward.,keep_duplicate_rule,ai_assisted_first_pass
491f246fb115b24e,Sakaldeep Rajbhar,"Construction of roads, approach roads, link roads and pathways",Normal/Others,Uttar Pradesh,SITTING RAJYA SABHA,DISTRICT MAGISTRAE BALLIA_IDA,Nagra,Bihraharpur,"Nagra, Bihraharpur",Bihraharpur,bihraharpur,2023-10-24,500000,YELLOW,39.5,100,0.0,20,45,3,3,4,482,6,7,2643,6,6,5,1,0,0,2,1.25,2.2272,1.0204,true,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Project is unsanctioned with action pending,valid_flag,Same cleaned work appears multiple times for the same locality and ward.,keep_duplicate_rule,ai_assisted_first_pass
a7d0f91acd73e979,Sukhendu Sekhar Ray,Installing tube-wells and borewells,Normal/Others,West Bengal,SITTING RAJYA SABHA,DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA,Basanti,Bharatgar,"Basanti, Bharatgar",Bharatgar,bharatgar,2023-07-17,200000,YELLOW,35.0,100,0.0,0,45,2,2,14,334,2,14,2643,2,2,2,2,2,2,15,0.5,1.0,0.4082,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Project is unsanctioned with action pending,valid_flag,Same cleaned work appears multiple times for the same locality and ward.,keep_duplicate_rule,ai_assisted_first_pass
a43bebb7492389b6,N Chandrasegharan,Lighting of public spaces,Normal/Others,Tamil Nadu,SITTING RAJYA SABHA,DISTRICT COLLECTOR SALEM_IDA,,,"Kolathur, 1",Kolathur,kolathur_1,2023-09-16,625000,YELLOW,35.0,100,0.0,0,0,2,2,0,306,2,0,2643,2,2,2,1,0,0,10,1.5625,1.25,1.2755,false,Ongoing,Approved by IDA,Repeated or similar-category work appears in the same locality,valid_flag,Same cleaned work appears multiple times for the same locality and ward.,keep_duplicate_rule,ai_assisted_first_pass
ee3ba4e80d436fc7,Ajay Bhatt,Common work sheds for artisans,Normal/Others,Uttarakhand,NAINITAL UDHAM SINGH NAG.,DISTRICT MAGISTRATE NAINITAL_IDA,Betalghat,Sooka,"Betalghat, Sooka",Sooka,sooka,2023-11-09,100000,YELLOW,35.0,100,0.0,0,45,2,2,2,3,3,7,71,3,3,1,2,1,1,1,0.25,0.6243,0.4,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Project is unsanctioned with action pending,valid_flag,Same cleaned work appears multiple times for the same locality and ward.,keep_duplicate_rule,ai_assisted_first_pass
7bf7560da41bb3ca,Goddeti Madhavi,Improvement of electricity distribution infrastructure,Normal/Others,Andhra Pradesh,ARAKU(ST),DISTRICT COLLECTOR ALLURI SITHARAMARAJU_IDA,Chinthapalli,Krishnapuram,"Chinthapalli, Krishnapuram",Krishnapuram,krishnapuram,2023-12-25,300000,YELLOW,35.0,100,0.0,0,45,1,2,1,1,3,7,58,2,2,2,1,2,2,2,0.75,0.6,1.2658,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Project is unsanctioned with action pending,valid_flag,Same cleaned work appears multiple times for the same locality and ward.,keep_duplicate_rule,ai_assisted_first_pass
2a101bea6e0e7f8f,Sukhendu Sekhar Ray,Installing tube-wells and borewells,Normal/Others,West Bengal,SITTING RAJYA SABHA,DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA,Kultali,Meraganj,"Kultali, Meraganj",Meraganj,meraganj,2023-07-17,200000,YELLOW,35.0,100,0.0,0,45,3,3,7,334,3,7,2643,3,3,3,3,3,3,15,0.5,1.0,0.4082,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Project is unsanctioned with action pending,valid_flag,Same cleaned work appears multiple times for the same locality and ward.,keep_duplicate_rule,ai_assisted_first_pass
046f4cad23d83807,Bache Bn Gowda,"Construction of roads, approach roads, link roads and pathways",Normal/Others,Karnataka,CHIKBALLAPUR,Deputy Commissioner Bangalore Rural_IDA,Hosakote,Hosakote,"Hosakote, Hosakote",Hosakote,hosakote,2024-01-01,250000,YELLOW,35.0,100,0.0,0,45,2,2,2,28,6,6,48,6,6,6,2,6,6,6,0.625,0.5,0.5,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Project is unsanctioned with action pending,valid_flag,Same cleaned work appears multiple times for the same locality and ward.,keep_duplicate_rule,ai_assisted_first_pass
a45b56ce614763f9,Jaggesh,Providing drains and gutters for public drainage,Normal/Others,Karnataka,SITTING RAJYA SABHA,DEPUTY COMMISSIONER BANGALORE URBAN_IDA,Bengaluru North,Machohalli,"Bengaluru North, Machohalli",Machohalli,machohalli,2023-10-19,500000,YELLOW,39.5,100,0.0,20,45,2,2,2,35,5,8,2643,5,5,4,2,0,0,7,1.25,1.0,1.0204,true,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Project is unsanctioned with action pending,valid_flag,Same cleaned work appears multiple times for the same locality and ward.,keep_duplicate_rule,ai_assisted_first_pass
341e3e9ff4196981,Kavitha Malothu,Providing drains and gutters for public drainage,Normal/Others,Telangana,MAHABUBABAD,District Collector Bhadradri Ktdm_IDA,Burgampahad,Burgampadu,"Burgampahad, Burgampadu",Burgampadu,burgampadu,2023-12-20,499000,YELLOW,59.5,100,0.0,100,45,5,5,5,9,9,11,43,9,9,5,4,5,5,6,1.2475,1.4257,1.0848,true,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Near Rs 5 lakh cluster appears within a short time window | Project is unsanctioned with action pending,valid_flag,Same cleaned work appears multiple times for the same locality and ward.,keep_duplicate_rule,ai_assisted_first_pass
9cb5855b2b633e23,L Hanumanthaiah,"Construction of roads, approach roads, link roads and pathways",Normal/Others,Karnataka,SITTING RAJYA SABHA,DEPUTY COMMISSIONER BANGALORE URBAN_IDA,Bengaluru South,Gollahalli,"Bengaluru South, Gollahalli",Gollahalli,gollahalli,2023-10-16,500000,YELLOW,35.0,100,0.0,20,0,2,2,7,482,2,18,2643,2,2,2,2,0,0,2,1.25,1.0,1.0204,true,Completed,Approved by IDA,Repeated or similar-category work appears in the same locality,valid_flag,Same cleaned work appears multiple times for the same locality and ward.,keep_duplicate_rule,ai_assisted_first_pass
aae2a707ba7fc39a,Sukhendu Sekhar Ray,Installing tube-wells and borewells,Normal/Others,West Bengal,SITTING RAJYA SABHA,DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA,Basanti,Basanti (Ct),"Basanti, Basanti (Ct)",Basanti (Ct),basanti_ct,2023-07-18,200000,YELLOW,35.0,100,0.0,0,45,2,2,14,334,2,14,2643,2,2,2,2,2,2,42,0.5,1.0,0.4082,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Project is unsanctioned with action pending,valid_flag,Same cleaned work appears multiple times for the same locality and ward.,keep_duplicate_rule,ai_assisted_first_pass
1a38e1fe92b349cc,Adala Reddy,Providing drains and gutters for public drainage,Normal/Others,Andhra Pradesh,NELLORE(SC),DISTRICT COLLECTOR NELLORE_IDA,Jaladanki,Brahmanakraka,"Jaladanki, Brahmanakraka",Brahmanakraka,brahmanakraka,2023-11-28,460000,YELLOW,58.25,100,0.0,95,45,2,2,2,4,3,3,21,3,3,3,1,3,3,3,1.15,0.92,0.6571,true,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Near Rs 5 lakh cluster appears within a short time window | Project is unsanctioned with action pending,valid_flag,Same cleaned work appears multiple times for the same locality and ward.,keep_duplicate_rule,ai_assisted_first_pass
b3356ec507dd0aca,Venkatesh Netha Borlakunta,Street lights,Normal/Others,Telangana,PEDDAPALLE,District Collector Mancherial_IDA,Mandamarri,Andgulapet,"Mandamarri, Andgulapet",Andgulapet,andgulapet,2024-01-17,200000,YELLOW,35.0,100,0.0,0,45,5,5,13,40,5,13,68,5,5,5,5,2,2,2,0.5,0.5714,1.0,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Project is unsanctioned with action pending,valid_flag,Same cleaned work appears multiple times for the same locality and ward.,keep_duplicate_rule,ai_assisted_first_pass
e109b04a0f84be56,Mithilesh Kumar,Street lights,Normal/Others,Uttar Pradesh,SITTING RAJYA SABHA,DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA,,,"Powayan, Powayan",Powayan,powayan_powayan,2023-10-14,243000,YELLOW,35.0,100,0.0,0,0,3,3,0,176,3,0,2643,3,3,3,3,3,3,5,0.6075,1.0824,0.4959,false,Sanctioned,Approved by IDA,Repeated or similar-category work appears in the same locality,valid_flag,Same cleaned work appears multiple times for the same locality and ward.,keep_duplicate_rule,ai_assisted_first_pass
a25f4605af570ae0,Brijendra Singh,Purchase of mobile water tankers,Normal/Others,Haryana,HISAR,DEPUTY COMMISSIONER HISSAR_IDA,,,"Barwala, 1",Barwala,barwala_1,2024-01-01,160000,YELLOW,35.0,100,0.0,0,45,2,2,0,47,2,0,67,2,2,2,2,2,2,2,0.4,0.32,1.0127,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Project is unsanctioned with action pending,valid_flag,Same cleaned work appears multiple times for the same locality and ward.,keep_duplicate_rule,ai_assisted_first_pass
1797935f8368a928,Kavitha Malothu,Providing drains and gutters for public drainage,Normal/Others,Telangana,MAHABUBABAD,District Collector Mulugu_ida,Mulug,Mulug,"Mulug, Mulug",Mulug,mulug,2024-01-03,499000,YELLOW,39.5,100,0.0,20,45,3,3,3,9,3,3,43,3,3,3,3,2,2,2,1.2475,1.4257,1.0848,true,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Project is unsanctioned with action pending,valid_flag,Same cleaned work appears multiple times for the same locality and ward.,keep_duplicate_rule,ai_assisted_first_pass
126ee2a9c8f20ea0,Venkatesh Netha Borlakunta,Street lights,Normal/Others,Telangana,PEDDAPALLE,District Collector Mancherial_IDA,Mandamarri,Mamidighat,"Mandamarri, Mamidighat",Mamidighat,mamidighat,2024-01-04,200000,YELLOW,35.0,100,0.0,0,45,2,2,13,40,2,13,68,2,2,2,2,2,2,14,0.5,0.5714,1.0,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Project is unsanctioned with action pending,valid_flag,Same cleaned work appears multiple times for the same locality and ward.,keep_duplicate_rule,ai_assisted_first_pass
8ee5cdb13ebda51a,B Y Raghavendra,Construction of bus-sheds or bus-stops,Normal/Others,Karnataka,SHIMOGA,DEPUTY COMMISSIONER UDUPI_IDA,Kundapura,Ampar,"Kundapura, Ampar",Ampar,ampar,2023-12-22,350000,YELLOW,35.0,100,0.0,0,45,2,2,3,7,2,6,41,2,2,2,2,2,2,4,0.875,0.7,1.0,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Project is unsanctioned with action pending,valid_flag,Same cleaned work appears multiple times for the same locality and ward.,keep_duplicate_rule,ai_assisted_first_pass
5450e273c383dd8b,Jaya Bachchan,Installing hand pumps,Normal/Others,Uttar Pradesh,SITTING RAJYA SABHA,DISTRICT MAGISTRATE BHADOHI_IDA,Bhadohi,Deeh Koiran,"Bhadohi, Deeh Koiran",Deeh Koiran,deeh_koiran,2024-02-29,63275,YELLOW,35.0,100,0.0,0,45,5,5,20,96,5,22,2643,5,5,5,5,5,5,11,0.1582,0.2818,0.1291,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Project is unsanctioned with action pending,valid_flag,Same cleaned work appears multiple times for the same locality and ward.,keep_duplicate_rule,ai_assisted_first_pass
f26397b67fbca34f,Bhola Singh,Lighting of public spaces,Normal/Others,Uttar Pradesh,BULANDSHAHR(SC),DISTRICT MAGISTRATE BULANDSHAHR_IDA,Shikarpur,Kutubpur,"Shikarpur, Kutubpur",Kutubpur,kutubpur,2023-06-13,152000,YELLOW,35.0,100,0.0,0,0,2,2,11,54,2,13,58,2,2,1,2,1,1,12,0.38,0.6771,1.0,false,Sanctioned,Approved by IDA,Repeated or similar-category work appears in the same locality,valid_flag,Same cleaned work appears multiple times for the same locality and ward.,keep_duplicate_rule,ai_assisted_first_pass
3c71dd8019cf5515,Ahmad Ashfaque Karim,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,Bihar,SITTING RAJYA SABHA,DISTRICT PLANNING OFFICER PATNA_IDA,,,"Patna, 01",Patna,patna_01,2024-01-22,1100000,YELLOW,35.0,100,0.0,0,45,2,2,0,154,4,0,2643,2,4,2,1,0,0,6,2.75,2.2,2.2449,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Project is unsanctioned with action pending,valid_flag,Same cleaned work appears multiple times for the same locality and ward.,keep_duplicate_rule,ai_assisted_first_pass
e4208bb64bc56bcf,Sadhvi Pragya Singh Thakur,Construction of bus-sheds or bus-stops,Normal/Others,Madhya Pradesh,BHOPAL,DISTRICT COLLECTOR SEHORE_IDA,,,"Sehore, 3",Sehore,sehore_3,2024-01-25,306327,YELLOW,35.0,100,0.0,0,45,2,2,0,12,2,0,13,2,2,2,2,2,2,3,0.7658,1.0245,0.9978,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Project is unsanctioned with action pending,valid_flag,Same cleaned work appears multiple times for the same locality and ward.,keep_duplicate_rule,ai_assisted_first_pass
8b6394e509390085,Narendra Modi,Lighting of public spaces,Normal/Others,Uttar Pradesh,VARANASI,DISTRICT MAGISTRAE VARANASI_IDA,,,"Varanasi, Ward No. - 48 Sujabad",Varanasi,varanasi_ward_no_48_sujabad,2023-12-06,119126,YELLOW,35.0,100,0.0,0,0,3,3,0,7,3,0,28,3,3,3,3,3,3,6,0.2978,0.5306,0.5632,false,Unsanctioned,Approved by IDA,Repeated or similar-category work appears in the same locality,valid_flag,Same cleaned work appears multiple times for the same locality and ward.,keep_duplicate_rule,ai_assisted_first_pass
73ea686a9a08a885,Umesh G Jadhav,Construction of community centers and community halls,Normal/Others,Karnataka,GULBARGA(SC),DEPUTY COMMISSIONER GULBARGA_IDA,Kamalapur,Kalmud,"Kamalapur, Kalmud",Kalmud,kalmud,2023-09-12,500000,YELLOW,35.0,100,0.0,20,0,2,2,2,5,3,5,43,3,3,2,2,0,0,6,1.25,1.0,1.0,true,Unsanctioned,Approved by IDA,Repeated or similar-category work appears in the same locality,valid_flag,Same cleaned work appears multiple times for the same locality and ward.,keep_duplicate_rule,ai_assisted_first_pass
66bf5eff8b03aeec,Sh Derek O Brien,Installing tube-wells and borewells,Normal/Others,West Bengal,SITTING RAJYA SABHA,DISTRICT MAGISTRATE PASCHIM MEDINIPUR_IDA,Midnapore,Panchkhuri,"Midnapore, Panchkhuri",Panchkhuri,panchkhuri,2023-07-06,200000,YELLOW,35.0,100,0.0,0,45,2,2,6,334,2,6,2643,2,2,2,2,2,2,17,0.5,1.0,0.4082,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Project is unsanctioned with action pending,valid_flag,Same cleaned work appears multiple times for the same locality and ward.,keep_duplicate_rule,ai_assisted_first_pass
16ad5b5cf676d545,Renuka Singh Saruta,Installing tube-wells and borewells,Normal/Others,Chhattisgarh,SARGUJA(ST),Collector Surguja_IDA,Lundra,Agasi,"Lundra, Agasi",Agasi,agasi,2023-12-07,150000,YELLOW,35.0,100,0.0,0,45,2,2,23,32,2,23,42,2,2,2,2,2,2,30,0.375,0.3,1.0,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Project is unsanctioned with action pending,valid_flag,Same cleaned work appears multiple times for the same locality and ward.,keep_duplicate_rule,ai_assisted_first_pass
9d50120a92918bee,Girish Chandra,Lighting of public spaces,Normal/Others,Uttar Pradesh,NAGINA(SC),DISTRICT MAGISTRATE BIJNOR_IDA,Haldaur(Khari Jhalu),Gangora Jat,"Haldaur(Khari Jhalu), Gangora Jat",Gangora Jat,gangora_jat,2023-07-20,166400,YELLOW,35.0,100,0.0,0,0,2,2,6,36,2,6,40,2,2,2,2,2,2,18,0.416,0.7412,1.0,false,Sanctioned,Approved by IDA,Repeated or similar-category work appears in the same locality,valid_flag,Same cleaned work appears multiple times for the same locality and ward.,keep_duplicate_rule,ai_assisted_first_pass
676b06831c8561e0,B L Verma,Lighting of public spaces,Normal/Others,Uttar Pradesh,SITTING RAJYA SABHA,DISTRICT MAGISTRATE BUDAUN_IDA,Ujhani,Shekhupur,"Ujhani, Shekhupur",Shekhupur,shekhupur,2023-09-19,178900,YELLOW,35.0,100,0.0,0,45,2,2,11,306,2,11,2643,2,2,2,2,2,2,11,0.4472,0.7969,0.3651,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Project is unsanctioned with action pending,valid_flag,Same cleaned work appears multiple times for the same locality and ward.,keep_duplicate_rule,ai_assisted_first_pass
