project_key,mp_name_canonical,work_clean,category,state,constituency,ida,block,village,locality,duplicate_location,duplicate_location_key,recommended_date,allocation_amount_numeric,model_risk_level,model_risk_score,model_duplicate_score,model_financial_score,model_split_sanction_score,model_pending_score,same_work_same_locality_count,same_work_same_duplicate_location_count,same_work_same_block_count,same_work_same_constituency_count,same_category_same_locality_count,same_category_same_block_count,same_category_same_constituency_count,same_mp_category_locality_count,same_ida_category_locality_count,same_type_location_month_count,location_duplicate_group_count,same_ida_locality_7day_sub5l_count,same_mp_locality_7day_sub5l_count,same_ida_same_day_count,amount_vs_category_median_ratio,amount_vs_state_category_median_ratio,amount_vs_constituency_category_median_ratio,is_near_5_lakh,status,ida_approval,model_reasons,manual_review_label,manual_review_notes,recommended_action,review_source
09826c435e6f2d42,Jayant Sinha,Construction of community centers and community halls,Normal/Others,Jharkhand,HAZARIBAGH,DEPUTY COMMISSIONER HAZARIBAGH_IDA,Chouparan,Rampur,"Chouparan, Rampur",Rampur,rampur,2023-12-03,1500000,YELLOW,64.5,95,90.0,0,45,1,4,1,2,8,3,19,1,1,1,1,0,0,4,3.75,5.0,3.0,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
11af9cd4dd9f61d7,Adoor Prakash,Construction of culverts and bridges,Normal/Others,Kerala,ATTINGAL,DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA,Nedumangad,Uzhamalackal,"Nedumangad, Uzhamalackal",Uzhamalackal,uzhamalackal,2024-01-22,2500000,YELLOW,64.1,82,100.0,0,45,1,1,1,1,2,10,23,2,2,2,1,0,0,3,6.25,8.3333,9.7859,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
5632fe1f6383db4b,Mvvv Satyanarayana,Construction of community centers and community halls,Normal/Others,Andhra Pradesh,VISAKHAPATNAM,DISTRICT COLLECTOR VISAKHAPATNAM_IDA,,,"Visakhapatnam, 16th WARD",Visakhapatnam,visakhapatnam_16th_ward,2023-10-30,1970000,YELLOW,63.5,80,100.0,0,45,2,2,0,8,2,0,12,2,2,1,1,0,0,4,4.925,3.94,1.5183,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
d7f2ba661c85e3a1,Balashowry Vallabbhaneni,Construction of culverts and bridges,Normal/Others,Andhra Pradesh,MACHILIPATNAM,DISTRICT COLLECTOR KRISHNA_IDA,Nagayalanka,Ganapeswaram,"Nagayalanka, Ganapeswaram",Ganapeswaram,ganapeswaram,2023-12-27,5500000,YELLOW,62.9,78,100.0,0,45,1,1,1,1,2,6,18,2,2,2,1,0,0,3,13.75,11.0,11.0,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
e468c781783712fc,Jairam Ramesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",Repair and Renovation,Karnataka,SITTING RAJYA SABHA,DEPUTY COMMISSIONER CHIKKAMAGALURU_IDA,,,"Chikkamagaluru, release MPLAD fund",Chikkamagaluru,chikkamagaluru_release_mplad_fund,2024-01-04,3000000,YELLOW,62.9,78,100.0,0,45,2,2,0,154,1,0,29,1,1,1,1,0,0,6,6.0,6.0,5.8605,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
898112c952bb6d2c,Pradeep Kumar Singh,platform (chabutara),Normal/Others,Bihar,ARARIA,DISTRICT PLANNING OFFICER ARARIA_IDA,Kursakanta,Kursakatta,"Kursakanta, Kursakatta",Kursakatta,kursakatta,2023-12-02,3000000,YELLOW,62.3,76,100.0,0,45,1,1,1,1,3,2,7,3,3,2,1,0,0,1,7.5,6.0,2.0,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
f034bc380ec71411,M Selvaraj,"Construction of roads, approach roads, link roads and pathways",Normal/Others,Tamil Nadu,NAGAPATTINAM(SC),District Collector Nagapattinam_IDA,Vedaranyam,Panchanathikulam West,"Vedaranyam, Panchanathikulam West",Panchanathikulam West,panchanathikulam_west,2023-12-28,2000000,YELLOW,62.0,75,100.0,0,45,1,1,1,4,2,3,17,2,2,2,1,0,0,5,5.0,4.0,4.1667,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
62db3ca3bb43364f,Pradeep Kumar Singh,Construction of community centers and community halls,Normal/Others,Bihar,ARARIA,DISTRICT PLANNING OFFICER ARARIA_IDA,Kursakatta,Kursakatta,"Kursakatta, Kursakatta",Kursakatta,kursakatta,2023-12-26,6192300,YELLOW,62.0,75,100.0,0,45,1,1,1,1,3,1,7,3,3,2,1,0,0,3,15.4808,12.3846,4.1282,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
8baa8c018d14fb0e,Shyam Singh Yadav,Purchase of sports equipment,Normal/Others,Uttar Pradesh,JAUNPUR,DISTRICT MAGISTRATE JAUNPUR_IDA,,,"Jaunpur, Husainabad",Jaunpur,jaunpur_husainabad,2024-02-04,1488000,YELLOW,61.8,86,90.0,0,45,2,2,0,2,5,0,19,5,5,1,1,0,0,1,3.72,6.6281,5.7231,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
66588226cbaeed67,Sh Dhiraj Prasad Sahu,Purchase of immovable sports equipment,Normal/Others,Jharkhand,SITTING RAJYA SABHA,DEPUTY COMMISSIONER LOHARDAGA_IDA,,,"Lohardaga, 23",Lohardaga,lohardaga_23,2023-09-29,1490000,YELLOW,61.8,86,90.0,0,45,1,1,0,25,4,0,2643,4,4,4,1,0,0,1,3.725,4.9667,3.0408,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
32587e3cd1d60fd0,Faizal Pp Mohammed,Improvement of electricity distribution infrastructure,Normal/Others,Lakshadweep,LAKSHADWEEP(ST),COLLECTOR CUM DEV COMMISSIONER LAKSHADWEEP_IDA,Andrott,Andrott (Ct),"Andrott, Andrott (Ct)",Andrott (Ct),andrott_ct,2023-09-08,28202000,YELLOW,61.7,74,100.0,0,45,1,1,1,1,2,2,11,2,2,2,1,0,0,8,70.505,26.0704,26.0704,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
8ad68f6c5e679eae,Pratima Bhoumik,Construction of buildings for community cultural activities,Normal/Others,Tripura,TRIPURA WEST,DISTRICT MAGISTRATE and COLLECTOR SIPAHIJALA_IDA,Kathalia,Mahespur,"Kathalia, Mahespur",Mahespur,mahespur,2023-10-09,2600000,YELLOW,61.7,74,100.0,0,45,1,1,1,1,2,2,25,2,2,2,1,0,0,2,6.5,6.6496,6.6496,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
3f47aa21d3f78bcc,Pratima Bhoumik,20 Mtr High Mast National Flag,Normal/Others,Tripura,TRIPURA WEST,DISTRICT MAGISTRATE and COLLECTOR SIPAHIJALA_IDA,Kathalia,Mahespur,"Kathalia, Mahespur",Mahespur,mahespur,2023-10-09,1700000,YELLOW,61.7,74,100.0,0,45,1,1,1,1,2,2,25,2,2,2,1,0,0,2,4.25,4.3478,4.3478,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
7e5bcd7db96fbd32,P C Mohan,Purchase of hospital equipment,Normal/Others,Karnataka,BANGALORE CENTRAL,DEPUTY COMMISSIONER BANGALORE URBAN_IDA,,,"Bbmp, 138",Bbmp,bbmp_138,2024-01-13,2940000,YELLOW,61.1,72,100.0,0,45,1,1,0,1,2,0,20,2,2,2,1,0,0,6,7.35,5.88,6.0,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
38ba9fe0c2115ccb,P C Mohan,Purchase of equipment for crèches and anganwadies,Normal/Others,Karnataka,BANGALORE CENTRAL,DEPUTY COMMISSIONER BANGALORE URBAN_IDA,,,"Bbmp, 98",Bbmp,bbmp_98,2024-01-13,2000000,YELLOW,61.1,72,100.0,0,45,1,1,0,1,2,0,20,2,2,2,1,0,0,6,5.0,4.0,4.0816,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
30a8e1441232b5f5,Arvind Ganpat Sawant,Construction of community centers and community halls,Normal/Others,Maharashtra,MUMBAI SOUTH,DISTRICT COLLECTOR MUMBAI CITY_IDA,,,"Greater Mumbai, D",Greater Mumbai,greater_mumbai_d,2023-12-18,2500000,YELLOW,61.1,72,100.0,0,45,1,1,0,1,2,0,4,2,2,2,1,0,0,3,6.25,3.1407,1.25,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
ceedd76bbbbe5c5c,P C Mohan,"Purchase of smart boards, visual display units and projectors",Normal/Others,Karnataka,BANGALORE CENTRAL,DEPUTY COMMISSIONER BANGALORE URBAN_IDA,,,"Bbmp, 140",Bbmp,bbmp_140,2024-01-13,6000000,YELLOW,61.1,72,100.0,0,45,1,1,0,1,2,0,20,2,2,2,1,0,0,6,15.0,12.0,12.2449,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
05a7ed2acb2fc6f4,P C Mohan,Street lights,Normal/Others,Karnataka,BANGALORE CENTRAL,DEPUTY COMMISSIONER BANGALORE URBAN_IDA,,,"Bbmp, 140",Bbmp,bbmp_140,2024-01-25,2500000,YELLOW,61.1,72,100.0,0,45,1,1,0,1,2,0,20,2,2,2,1,0,0,12,6.25,5.0,5.102,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
bb0a7831b5197545,Ram Shakal,"Construction of roads, approach roads, link roads and pathways",Normal/Others,Uttar Pradesh,NOMINATED RAJYA SABHA,DISTRICT MAGISTRATE MIRZAPUR_IDA,Rajgarh,Baghaura,"Rajgarh, Baghaura",Baghaura,baghaura,2023-12-20,990000,YELLOW,60.6,82,90.0,0,45,1,1,3,7,2,18,129,2,2,2,1,0,0,3,2.475,4.4098,3.4982,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
546eb213bebef771,Sumer Singh Solanki,Construction of buildings for community cultural activities,Normal/Others,Madhya Pradesh,SITTING RAJYA SABHA,DISTRICT COLLECTOR BADWANI_IDA,,,"Barwani, 03",Barwani,barwani_03,2023-09-23,1500000,YELLOW,60.0,80,90.0,0,45,2,2,0,56,2,0,2643,1,2,1,1,0,0,1,3.75,5.0167,3.0612,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
ee9a4f34286ea0d6,Kavitha Malothu,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,Telangana,MAHABUBABAD,District Collector Bhadradri Ktdm_IDA,Burgampahad,Burgampadu,"Burgampahad, Burgampadu",Burgampadu,burgampadu,2024-01-12,499000,YELLOW,59.5,100,0.0,100,45,3,3,4,6,9,11,43,9,9,4,3,4,4,4,1.2475,1.4257,1.0848,true,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Near Rs 5 lakh cluster appears within a short time window | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
ee9a4f34286ea0d6,Kavitha Malothu,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,Telangana,MAHABUBABAD,District Collector Bhadradri Ktdm_IDA,Burgampahad,Burgampadu,"Burgampahad, Burgampadu",Burgampadu,burgampadu,2024-01-12,499000,YELLOW,59.5,100,0.0,100,45,3,3,4,6,9,11,43,9,9,4,3,4,4,4,1.2475,1.4257,1.0848,true,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Near Rs 5 lakh cluster appears within a short time window | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
8edf838098e1cf7b,Kavitha Malothu,Providing drains and gutters for public drainage,Normal/Others,Telangana,MAHABUBABAD,District Collector Bhadradri Ktdm_IDA,Burgampahad,Burgampadu,"Burgampahad, Burgampadu",Burgampadu,burgampadu,2024-01-12,499000,YELLOW,59.5,100,0.0,100,45,5,5,5,9,9,11,43,9,9,4,4,4,4,4,1.2475,1.4257,1.0848,true,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Near Rs 5 lakh cluster appears within a short time window | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
341e3e9ff4196981,Kavitha Malothu,Providing drains and gutters for public drainage,Normal/Others,Telangana,MAHABUBABAD,District Collector Bhadradri Ktdm_IDA,Burgampahad,Burgampadu,"Burgampahad, Burgampadu",Burgampadu,burgampadu,2023-12-20,499000,YELLOW,59.5,100,0.0,100,45,5,5,5,9,9,11,43,9,9,5,4,5,5,6,1.2475,1.4257,1.0848,true,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Near Rs 5 lakh cluster appears within a short time window | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
341e3e9ff4196981,Kavitha Malothu,Providing drains and gutters for public drainage,Normal/Others,Telangana,MAHABUBABAD,District Collector Bhadradri Ktdm_IDA,Burgampahad,Burgampadu,"Burgampahad, Burgampadu",Burgampadu,burgampadu,2023-12-20,499000,YELLOW,59.5,100,0.0,100,45,5,5,5,9,9,11,43,9,9,5,4,5,5,6,1.2475,1.4257,1.0848,true,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Near Rs 5 lakh cluster appears within a short time window | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
341e3e9ff4196981,Kavitha Malothu,Providing drains and gutters for public drainage,Normal/Others,Telangana,MAHABUBABAD,District Collector Bhadradri Ktdm_IDA,Burgampahad,Burgampadu,"Burgampahad, Burgampadu",Burgampadu,burgampadu,2023-12-20,499000,YELLOW,59.5,100,0.0,100,45,5,5,5,9,9,11,43,9,9,5,4,5,5,6,1.2475,1.4257,1.0848,true,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Near Rs 5 lakh cluster appears within a short time window | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
07c1c421e99c5bd8,Kavitha Malothu,"Construction of roads, approach roads, link roads and pathways",Normal/Others,Telangana,MAHABUBABAD,District Collector Bhadradri Ktdm_IDA,Burgampahad,Burgampadu,"Burgampahad, Burgampadu",Burgampadu,burgampadu,2023-12-20,499000,YELLOW,59.5,100,0.0,100,45,1,1,2,11,9,11,43,9,9,5,1,5,5,6,1.2475,1.4257,1.0848,true,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Near Rs 5 lakh cluster appears within a short time window | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
ee9a4f34286ea0d6,Kavitha Malothu,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,Telangana,MAHABUBABAD,District Collector Bhadradri Ktdm_IDA,Burgampahad,Burgampadu,"Burgampahad, Burgampadu",Burgampadu,burgampadu,2024-01-12,499000,YELLOW,59.5,100,0.0,100,45,3,3,4,6,9,11,43,9,9,4,3,4,4,4,1.2475,1.4257,1.0848,true,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Near Rs 5 lakh cluster appears within a short time window | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
6977a4888314355c,Kailash Soni,Construction of flood control embankments,Normal/Others,Madhya Pradesh,SITTING RAJYA SABHA,DISTRICT COLLECTOR NARSINGHPUR_IDA,Chawarpatha,Hirapur,"Chawarpatha, Hirapur",Hirapur,hirapur,2023-09-29,1500000,YELLOW,59.4,78,90.0,0,45,1,1,1,12,3,4,2643,2,2,2,1,0,0,2,3.75,5.0167,3.0612,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
90fbd53deb32ec35,Geeta Alias Chandraprabha,"Construction of Government office buildings (Post office, Police station, Police chauki, etc.)",Normal/Others,Uttar Pradesh,SITTING RAJYA SABHA,DISTRICT MAGISTRATE AURAIYA_IDA,Bidhuna,Dhan Wali,"Bidhuna, Dhan Wali",Dhan Wali,dhan_wali,2023-12-09,990000,YELLOW,59.1,77,90.0,0,45,1,1,2,15,2,5,2643,2,2,2,1,0,0,7,2.475,4.4098,2.0204,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
df54e1ccc4496749,Sh Vijay Pal Singh Tomar,"Construction of roads, approach roads, link roads and pathways",Normal/Others,Uttar Pradesh,SITTING RAJYA SABHA,DISTRICT MAGISTRATE HAPUR_IDA,Garh Mukteshwar,Inayatpur,"Garh Mukteshwar, Inayatpur",Inayatpur,inayatpur,2023-12-15,1300000,YELLOW,58.5,75,90.0,0,45,1,1,1,482,2,3,2643,2,2,2,1,0,0,3,3.25,5.7906,2.6531,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
4c35bbf7ad964180,Trvs Ramesh,Lighting of public spaces,Normal/Others,Tamil Nadu,CUDDALORE,DISTRICT COLLECTOR CUDDALORE_IDA,Mangalur,Meladhanur,"Mangalur, Meladhanur",Meladhanur,meladhanur,2023-12-01,450000,YELLOW,58.25,100,0.0,95,45,2,2,13,24,3,19,49,3,3,2,2,3,3,8,1.125,0.9,1.0,true,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Near Rs 5 lakh cluster appears within a short time window | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
3cd5cc24c929efb9,Trvs Ramesh,High Mast,Normal/Others,Tamil Nadu,CUDDALORE,DISTRICT COLLECTOR CUDDALORE_IDA,Mangalur,Sevveri,"Mangalur, Sevveri",Sevveri,sevveri,2023-11-30,450000,YELLOW,58.25,100,0.0,95,45,2,2,5,13,3,19,49,3,3,2,2,3,3,9,1.125,0.9,1.0,true,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Near Rs 5 lakh cluster appears within a short time window | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
1a38e1fe92b349cc,Adala Reddy,Providing drains and gutters for public drainage,Normal/Others,Andhra Pradesh,NELLORE(SC),DISTRICT COLLECTOR NELLORE_IDA,Jaladanki,Brahmanakraka,"Jaladanki, Brahmanakraka",Brahmanakraka,brahmanakraka,2023-11-28,460000,YELLOW,58.25,100,0.0,95,45,2,2,2,4,3,3,21,3,3,3,1,3,3,3,1.15,0.92,0.6571,true,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Near Rs 5 lakh cluster appears within a short time window | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
09914b2811c85ebf,Adala Reddy,Providing drains and gutters for public drainage,Normal/Others,Andhra Pradesh,NELLORE(SC),DISTRICT COLLECTOR NELLORE_IDA,Jaladanki,Brahmanakraka,"Jaladanki, Brahmanakraka",Brahmanakraka,brahmanakraka,2023-11-28,490000,YELLOW,58.25,100,0.0,95,45,2,2,2,4,3,3,21,3,3,3,1,3,3,3,1.225,0.98,0.7,true,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Near Rs 5 lakh cluster appears within a short time window | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
4f4c157037f581d3,Ramesh Chandappa Jigajinagi,Construction of water tanks,Normal/Others,Karnataka,BIJAPUR(SC),DEPUTY COMMISSIONER BIJAPUR_IDA,Indi,Atharga,"Indi, Atharga",Atharga,atharga,2023-12-02,495000,YELLOW,58.25,100,0.0,95,45,2,2,2,2,3,11,82,3,3,2,2,3,3,7,1.2375,0.99,1.98,true,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Near Rs 5 lakh cluster appears within a short time window | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
bb89c010e06e2062,Sakaldeep Rajbhar,"Construction of roads, approach roads, link roads and pathways",Normal/Others,Uttar Pradesh,SITTING RAJYA SABHA,DISTRICT MAGISTRAE BALLIA_IDA,Nagra,Bihraharpur,"Nagra, Bihraharpur",Bihraharpur,bihraharpur,2023-10-26,450000,YELLOW,58.25,100,0.0,95,45,3,3,4,482,6,7,2643,6,6,5,1,3,3,5,1.125,2.0045,0.9184,true,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Near Rs 5 lakh cluster appears within a short time window | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
4f4c157037f581d3,Ramesh Chandappa Jigajinagi,Construction of water tanks,Normal/Others,Karnataka,BIJAPUR(SC),DEPUTY COMMISSIONER BIJAPUR_IDA,Indi,Atharga,"Indi, Atharga",Atharga,atharga,2023-12-02,495000,YELLOW,58.25,100,0.0,95,45,2,2,2,2,3,11,82,3,3,2,2,3,3,7,1.2375,0.99,1.98,true,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Near Rs 5 lakh cluster appears within a short time window | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
34c683fbcff0ca42,R Girirajan,Lighting of public spaces,Normal/Others,Tamil Nadu,SITTING RAJYA SABHA,DISTRICT COLLECTOR CUDDALORE_IDA,Tittakudi,Kazhudhoor,"Tittakudi, Kazhudhoor",Kazhudhoor,kazhudhoor,2023-12-27,450000,YELLOW,58.25,100,0.0,95,45,3,5,6,306,5,10,2643,3,5,3,3,3,3,4,1.125,0.9,0.9184,true,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Near Rs 5 lakh cluster appears within a short time window | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
34c683fbcff0ca42,R Girirajan,Lighting of public spaces,Normal/Others,Tamil Nadu,SITTING RAJYA SABHA,DISTRICT COLLECTOR CUDDALORE_IDA,Tittakudi,Kazhudhoor,"Tittakudi, Kazhudhoor",Kazhudhoor,kazhudhoor,2023-12-27,450000,YELLOW,58.25,100,0.0,95,45,3,5,6,306,5,10,2643,3,5,3,3,3,3,4,1.125,0.9,0.9184,true,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Near Rs 5 lakh cluster appears within a short time window | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
34c683fbcff0ca42,R Girirajan,Lighting of public spaces,Normal/Others,Tamil Nadu,SITTING RAJYA SABHA,DISTRICT COLLECTOR CUDDALORE_IDA,Tittakudi,Kazhudhoor,"Tittakudi, Kazhudhoor",Kazhudhoor,kazhudhoor,2023-12-27,450000,YELLOW,58.25,100,0.0,95,45,3,5,6,306,5,10,2643,3,5,3,3,3,3,4,1.125,0.9,0.9184,true,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Near Rs 5 lakh cluster appears within a short time window | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
4c35bbf7ad964180,Trvs Ramesh,Lighting of public spaces,Normal/Others,Tamil Nadu,CUDDALORE,DISTRICT COLLECTOR CUDDALORE_IDA,Mangalur,Meladhanur,"Mangalur, Meladhanur",Meladhanur,meladhanur,2023-12-01,450000,YELLOW,58.25,100,0.0,95,45,2,2,13,24,3,19,49,3,3,2,2,3,3,8,1.125,0.9,1.0,true,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Near Rs 5 lakh cluster appears within a short time window | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
